StartDate,EndDate,Status,Progress,Duration ,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1,Q48,Q17,Q18,Q19,Q20,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q45,Q46,Q47,Q48,Q49,Q50,Q51,Q52,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q83,Q85,Q86,Q87,Q88,Q88_2_TEXT,Q88_3_TEXT,Q88_4_TEXT,Q4,Q6,Q5,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,SC0
2022/10/27 14:28,2022/10/27 14:36,IP Address,100,426,TRUE,2022/10/27 14:36,R_1QcsQmNqT5ETFay,anonymous,EN,1,"I consent, begin the study",4- Usually,3- Often,4- Usually,2- Sometimes,2- Sometimes,1- Almost never,3- Often,2- Sometimes,3- Often,3- Often,4- Usually,1- Almost never,4- Usually,2- Sometimes,1- Almost never,2- Sometimes,4- Usually,4- Usually,1- Almost never,4- Usually,Moderate stress,Mild stress,Severe stress,Mild stress,Severe stress,Moderate stress,Severe stress,D,C,B,B,D,B,B,C,E- describes me very well,C,D,A- does not describe me well,B,B,C,C,B,A- does not describe me well,D,E- describes me very well,D,E- describes me very well,D,A- does not describe me well,C,D,B,B,"Yes, 3+ times per week","Yes, 1+ times per week","Yes, 1-2 times per week",No,"Yes, 1-2 times per week",,,,Current second year,30-34,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",Hispanic or Latino,No,Male,Straight or Heterosexual,Single (never married),No,Yes,No,"Yes, less than 10 hours a week",134
2022/10/27 14:42,2022/10/27 14:52,IP Address,100,596,TRUE,2022/10/27 14:52,R_3EGcjRshiUcrge2,anonymous,EN,1,"I consent, begin the study",4- Usually,2- Sometimes,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,1- Almost never,1- Almost never,1- Almost never,4- Usually,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,1- Almost never,4- Usually,2- Sometimes,Moderate stress,Moderate stress,None,Mild stress,Mild Stress,None,None,D,D,B,A- does not describe me well,E- describes me very well,B,A- does not describe me well,D,E- describes me very well,D,E- describes me very well,A- does not describe me well,D,B,A- does not describe me well,D,D,A- does not describe me well,D,E- describes me very well,E- describes me very well,E- describes me very well,E- describes me very well,B,D,D,D,E- describes me very well,"Yes, 1-2 times per week",No,"Yes, 3x per month or less",No,"Yes, 3+ times per week",,,Dance,Current first year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,No,No,"Yes, 10-20 hours a week",121
2022/10/27 15:13,2022/10/27 15:20,IP Address,100,446,TRUE,2022/10/27 15:20,R_1oc2oi6hMat9ntO,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,4- Usually,4- Usually,3- Often,3- Often,1- Almost never,3- Often,3- Often,2- Sometimes,2- Sometimes,4- Usually,Moderate stress,None,Mild stress,Mild stress,Moderate stress,Mild stress,Severe stress,A- does not describe me well,E- describes me very well,A- does not describe me well,A- does not describe me well,D,B,C,E- describes me very well,E- describes me very well,B,E- describes me very well,A- does not describe me well,C,A- does not describe me well,B,E- describes me very well,A- does not describe me well,A- does not describe me well,E- describes me very well,E- describes me very well,E- describes me very well,E- describes me very well,E- describes me very well,B,E- describes me very well,D,A- does not describe me well,D,"Yes, 3x per month or less",No,"Yes, 3x per month or less",No,"Yes, 1-2 times per week",,Video games ,,Current first year,25-29,"NSGC region 3:3 Al,FL,GA,KY,LA,MS,NC,SC,TN","Hispanic or Latino,White",No,Male,Straight or Heterosexual,Married,Yes,No,No,"Yes, less than 10 hours a week",130
2022/10/27 18:29,2022/10/27 18:37,IP Address,100,478,TRUE,2022/10/27 18:37,R_1JPncqryCTQREwE,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,3- Often,Moderate stress,Moderate stress,None,None,Moderate stress,Mild stress,Mild stress,A- does not describe me well,E- describes me very well,A- does not describe me well,A- does not describe me well,E- describes me very well,C,A- does not describe me well,C,D,B,C,B,A- does not describe me well,B,B,D,C,A- does not describe me well,C,D,D,E- describes me very well,E- describes me very well,B,C,D,C,E- describes me very well,No,No,"Yes, 3+ times per week","Yes, 1-2 times per week",No,,,,Current first year,25-29,"NSGC region 5: AZ, CO, MT, NM, TX, UT, WY, Alberta, Manitoba, Sask",Prefer not to say,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,No,132
2022/10/27 20:48,2022/10/27 20:53,IP Address,100,290,TRUE,2022/10/27 20:53,R_QiypNZufaXhIQP7,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,4- Usually,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,3- Often,2- Sometimes,1- Almost never,4- Usually,Mild stress,None,Mild stress,None,Moderate stress,None,None,D,C,B,B,C,B,A- does not describe me well,C,D,C,D,A- does not describe me well,D,C,C,A- does not describe me well,B,B,D,C,C,B,B,B,C,A- does not describe me well,B,D,"Yes, 3x per month or less",No,"Yes, 1-2 times per week",No,"Yes, 3x per month or less",Watching my favorite tv show,,,Current second year,20-24,"NSGC region 3:3 Al,FL,GA,KY,LA,MS,NC,SC,TN",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,No,111
2022/10/27 22:52,2022/10/27 23:00,IP Address,100,472,TRUE,2022/10/27 23:00,R_3hu3AgHmu0rUKqy,anonymous,EN,1,"I consent, begin the study",1- Almost never,2- Sometimes,2- Sometimes,1- Almost never,1- Almost never,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,1- Almost never,1- Almost never,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,2- Sometimes,Moderate stress,Mild stress,Mild stress,None,Mild Stress,None,Mild stress,D,D,B,D,A- does not describe me well,D,E- describes me very well,E- describes me very well,D,D,D,E- describes me very well,B,B,B,A- does not describe me well,D,B,C,B,D,D,B,C,D,E- describes me very well,B,D,No,No,"Yes, 3x per month or less",No,No,,,,Current first year,20-24,"NSGC region 6: AK,CA,HI,ID,NV,OR,WA, British Columbia, Yukon",Asian,No,Female,Straight or Heterosexual,Single (never married),No,No,No,No,111
2022/10/28 2:36,2022/10/28 2:47,IP Address,100,678,TRUE,2022/10/28 2:47,R_3JfQZ6Dl2UmLMGK,anonymous,EN,1,"I consent, begin the study",3- Often,2- Sometimes,2- Sometimes,4- Usually,2- Sometimes,3- Often,1- Almost never,3- Often,1- Almost never,2- Sometimes,1- Almost never,4- Usually,2- Sometimes,4- Usually,1- Almost never,4- Usually,2- Sometimes,1- Almost never,4- Usually,2- Sometimes,Moderate stress,Mild stress,Mild stress,Mild stress,Mild Stress,Mild stress,Mild stress,D,D,B,B,C,C,B,D,E- describes me very well,C,D,A- does not describe me well,B,C,B,C,B,A- does not describe me well,D,E- describes me very well,D,D,E- describes me very well,B,D,D,A- does not describe me well,D,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week","Yes, 3+ times per week",No,,,,Current second year,20-24,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",Hispanic or Latino,No,Male,Straight or Heterosexual,Single (never married),No,Yes,Yes,"Yes, less than 10 hours a week",105
2022/10/28 6:53,2022/10/28 7:03,IP Address,100,628,TRUE,2022/10/28 7:03,R_3fdesQtzzzWvVWC,anonymous,EN,1,"I consent, begin the study",1- Almost never,2- Sometimes,3- Often,4- Usually,2- Sometimes,3- Often,3- Often,2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,3- Often,4- Usually,4- Usually,2- Sometimes,3- Often,Severe stress,Moderate stress,Severe stress,None,Mild Stress,None,None,E- describes me very well,D,B,D,B,C,B,C,D,D,D,B,B,B,B,D,C,B,C,E- describes me very well,D,D,D,B,D,B,B,D,"Yes, 3x per month or less","Yes, 1+ times per week","Yes, 1-2 times per week","Yes, 3x per month or less","Yes, 3x per month or less","Meditation, Journaling",,,Current first year,25-29,"NSGC region 3:3 Al,FL,GA,KY,LA,MS,NC,SC,TN",White,No,Male,"Gay, lesbian, or homosexual",Single (never married),No,Yes,No,"Yes, less than 10 hours a week",128
2022/10/28 7:06,2022/10/28 7:21,IP Address,100,896,TRUE,2022/10/28 7:21,R_5u2MVnUBoxVXdlv,anonymous,EN,1,"I consent, begin the study",1- Almost never,2- Sometimes,3- Often,2- Sometimes,1- Almost never,3- Often,2- Sometimes,1- Almost never,2- Sometimes,3- Often,3- Often,3- Often,4- Usually,2- Sometimes,1- Almost never,3- Often,4- Usually,3- Often,1- Almost never,4- Usually,Moderate stress,Mild stress,Mild stress,None,Moderate stress,None,Mild stress,D,D,B,B,B,B,E- describes me very well,D,E- describes me very well,D,D,D,B,B,B,A- does not describe me well,D,A- does not describe me well,D,E- describes me very well,B,E- describes me very well,A- does not describe me well,B,E- describes me very well,B,A- does not describe me well,D,"Yes, 1-2 times per week","Yes, 1x per month or less","Yes, 1-2 times per week",No,"Yes, 1-2 times per week",,Reading,,Current second year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Questioning/unsure,In a romantic relationship,No,Yes,No,"Yes, 10-20 hours a week",119
2022/10/28 8:02,2022/10/28 8:08,IP Address,100,399,TRUE,2022/10/28 8:08,R_2aCYbftPtWTUVee,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,3- Often,3- Often,3- Often,3- Often,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,Severe stress,Mild stress,Moderate stress,Severe stress,Mild Stress,None,Severe stress,B,D,B,A- does not describe me well,C,E- describes me very well,B,E- describes me very well,E- describes me very well,D,D,B,B,B,A- does not describe me well,C,D,A- does not describe me well,D,D,D,D,C,B,D,D,B,D,No,No,"Yes, 3+ times per week","Yes, 1-2 times per week","Yes, 1-2 times per week",,Watching television,,Current first year,20-24,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Straight or Heterosexual,Married,No,Yes,No,"Yes, 10-20 hours a week",128
2022/10/28 7:58,2022/10/28 8:15,IP Address,100,1027,TRUE,2022/10/28 8:15,R_2ZWHrjJKQAbnEM8,anonymous,EN,1,"I consent, begin the study",1- Almost never,4- Usually,4- Usually,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,4- Usually,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,4- Usually,4- Usually,1- Almost never,4- Usually,Moderate stress,Moderate stress,None,None,Moderate stress,None,Moderate stress,C,E- describes me very well,A- does not describe me well,B,D,C,A- does not describe me well,C,E- describes me very well,D,D,A- does not describe me well,C,B,D,E- describes me very well,D,A- does not describe me well,D,E- describes me very well,B,D,A- does not describe me well,A- does not describe me well,D,E- describes me very well,A- does not describe me well,D,"Yes, 3x per month or less",No,"Yes, 1-2 times per week",No,No,,,,Current second year,25-29,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Bisexual,Married,No,Yes,Yes,"Yes, less than 10 hours a week",136
2022/10/28 8:39,2022/10/28 8:43,IP Address,100,217,TRUE,2022/10/28 8:43,R_1Dvu25WexcFTLJH,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,4- Usually,4- Usually,1- Almost never,2- Sometimes,3- Often,2- Sometimes,3- Often,4- Usually,3- Often,4- Usually,3- Often,2- Sometimes,1- Almost never,2- Sometimes,3- Often,1- Almost never,2- Sometimes,4- Usually,Mild stress,Mild stress,None,None,Moderate stress,None,None,B,D,A- does not describe me well,A- does not describe me well,A- does not describe me well,B,D,D,D,B,E- describes me very well,B,C,A- does not describe me well,A- does not describe me well,A- does not describe me well,A- does not describe me well,A- does not describe me well,C,C,C,D,B,A- does not describe me well,C,A- does not describe me well,A- does not describe me well,B,"Yes, 3+ times per week",No,"Yes, 3+ times per week",No,"Yes, 3x per month or less","watching TV, reading",,,Current first year,20-24,"NSGC region 3:3 Al,FL,GA,KY,LA,MS,NC,SC,TN",White,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,No,108
2022/10/28 9:46,2022/10/28 10:14,IP Address,100,1671,TRUE,2022/10/28 10:14,R_ToW5YZjmhABzl4Z,anonymous,EN,0.899999976,"I consent, begin the study",2- Sometimes,3- Often,4- Usually,2- Sometimes,4- Usually,2- Sometimes,3- Often,1- Almost never,2- Sometimes,4- Usually,4- Usually,3- Often,4- Usually,1- Almost never,3- Often,3- Often,4- Usually,3- Often,2- Sometimes,4- Usually,Moderate stress,Mild stress,None,None,Severe stress,Mild stress,None,C,D,A- does not describe me well,A- does not describe me well,C,B,B,E- describes me very well,D,D,C,B,D,B,B,D,D,A- does not describe me well,D,C,E- describes me very well,B,E- describes me very well,A- does not describe me well,B,E- describes me very well,C,B,No,No,"Yes, 3x per month or less","Yes, 3+ times per week","Yes, 3x per month or less",Reading,,,Current first year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",Black or African American,No,Female,Straight or Heterosexual,Single (never married),No,No,Yes,"Yes, less than 10 hours a week",137
2022/10/27 18:41,2022/10/28 10:50,IP Address,100,58138,TRUE,2022/10/28 10:50,R_3PBuCYBP6vlC21W,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,3- Often,3- Often,3- Often,1- Almost never,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,Moderate stress,Mild stress,None,None,Moderate stress,Moderate stress,None,E- describes me very well,E- describes me very well,A- does not describe me well,B,E- describes me very well,D,A- does not describe me well,D,E- describes me very well,D,E- describes me very well,A- does not describe me well,B,A- does not describe me well,A- does not describe me well,B,C,A- does not describe me well,E- describes me very well,E- describes me very well,E- describes me very well,E- describes me very well,D,A- does not describe me well,D,E- describes me very well,A- does not describe me well,D,"Yes, 3x per month or less",No,"Yes, 3x per month or less",No,No,,,,Current first year,25-29,"NSGC region 6: AK,CA,HI,ID,NV,OR,WA, British Columbia, Yukon",White,No,Non-binary,Pansexual,In a romantic relationship,No,Yes,Yes,"Yes, 10-20 hours a week",135
2022/10/28 11:25,2022/10/28 11:31,IP Address,100,343,TRUE,2022/10/28 11:31,R_22EVOZfEGSAVfYm,anonymous,EN,1,"I consent, begin the study",3- Often,2- Sometimes,3- Often,4- Usually,1- Almost never,3- Often,2- Sometimes,3- Often,3- Often,2- Sometimes,4- Usually,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,4- Usually,1- Almost never,2- Sometimes,3- Often,Mild stress,Moderate stress,None,None,Moderate stress,Moderate stress,None,D,E- describes me very well,B,A- does not describe me well,D,E- describes me very well,B,C,D,D,E- describes me very well,B,D,A- does not describe me well,B,A- does not describe me well,B,A- does not describe me well,C,E- describes me very well,C,E- describes me very well,D,B,D,E- describes me very well,C,B,"Yes, 3x per month or less",No,"Yes, 1-2 times per week","Yes, 3x per month or less","Yes, 3x per month or less",Cooking/baking,,,Current first year,20-24,"NSGC region 3:3 Al,FL,GA,KY,LA,MS,NC,SC,TN",Asian,No,Female,Queer,Single (never married),No,Yes,No,No,120
2022/10/28 11:27,2022/10/28 11:35,IP Address,100,506,TRUE,2022/10/28 11:35,R_1gve54tf0t1KmmV,anonymous,EN,1,"I consent, begin the study",3- Often,4- Usually,4- Usually,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,3- Often,4- Usually,4- Usually,4- Usually,2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,4- Usually,Mild stress,Severe stress,None,Mild stress,Moderate stress,Mild stress,Mild stress,D,D,B,D,E- describes me very well,C,A- does not describe me well,D,D,C,C,A- does not describe me well,E- describes me very well,B,D,E- describes me very well,B,C,D,D,A- does not describe me well,D,D,A- does not describe me well,C,E- describes me very well,A- does not describe me well,E- describes me very well,"Yes, 1-2 times per week",No,"Yes, 3+ times per week",No,"Yes, 3x per month or less",drawing/painting,,,Current first year,20-24,"NSGC region 6: AK,CA,HI,ID,NV,OR,WA, British Columbia, Yukon",White,No,Male,"Gay, lesbian, or homosexual",Single (never married),No,Yes,No,No,114
2022/10/28 14:24,2022/10/28 14:30,IP Address,100,344,TRUE,2022/10/28 14:30,R_2zSJfQt7L3Fj9Sz,anonymous,EN,0.899999976,"I consent, begin the study",1- Almost never,4- Usually,4- Usually,1- Almost never,4- Usually,2- Sometimes,3- Often,1- Almost never,2- Sometimes,4- Usually,3- Often,2- Sometimes,4- Usually,2- Sometimes,3- Often,2- Sometimes,4- Usually,3- Often,1- Almost never,4- Usually,Severe stress,Severe stress,Moderate stress,Mild stress,Severe stress,Mild stress,None,D,C,B,D,E- describes me very well,E- describes me very well,B,D,E- describes me very well,D,D,A- does not describe me well,D,B,D,A- does not describe me well,D,A- does not describe me well,D,D,C,B,D,B,B,D,A- does not describe me well,B,No,"Yes, 1x per month or less","Yes, 3x per month or less",No,No,,,,Current second year,25-29,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Prefer not to say,Single (never married),No,No,Yes,No,135
2022/10/28 14:38,2022/10/28 14:46,IP Address,100,469,TRUE,2022/10/28 14:46,R_u31JBZPou9Hm1pf,anonymous,EN,1,"I consent, begin the study",1- Almost never,4- Usually,3- Often,4- Usually,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,3- Often,3- Often,3- Often,4- Usually,2- Sometimes,2- Sometimes,1- Almost never,3- Often,4- Usually,4- Usually,1- Almost never,4- Usually,Moderate stress,Mild stress,Moderate stress,Mild stress,Moderate stress,None,None,E- describes me very well,E- describes me very well,B,C,C,C,A- does not describe me well,D,E- describes me very well,D,D,D,C,A- does not describe me well,B,D,A- does not describe me well,A- does not describe me well,D,D,D,D,B,B,B,E- describes me very well,B,D,No,"Yes, 1x per month or less","Yes, 3x per month or less",No,No,,,,Current second year,25-29,"NSGC region 5: AZ, CO, MT, NM, TX, UT, WY, Alberta, Manitoba, Sask",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,Yes,No,129
2022/10/28 16:38,2022/10/28 16:54,IP Address,100,957,TRUE,2022/10/28 16:54,R_2ONjmBf4Q8MseA2,anonymous,EN,1,"I consent, begin the study",3- Often,2- Sometimes,4- Usually,4- Usually,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,Moderate stress,Moderate stress,Moderate stress,Mild stress,Severe stress,None,None,B,D,A- does not describe me well,A- does not describe me well,D,B,A- does not describe me well,D,E- describes me very well,D,D,B,B,B,B,E- describes me very well,D,A- does not describe me well,C,D,E- describes me very well,E- describes me very well,D,B,D,E- describes me very well,A- does not describe me well,E- describes me very well,No,"Yes, 1x per month or less","Yes, 3+ times per week","Yes, 3x per month or less","Yes, 3+ times per week",,,Taking my dog to the dog park,Current first year,25-29,"NSGC region 3:3 Al,FL,GA,KY,LA,MS,NC,SC,TN",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,No,135
